ORIG_FID	CS	RSLR	TR	WH	WETpx	WET96px	NDVI	NDMI	WET	logWET	PCT	logPCT	HUC4	region
1095	0.0424149706464919	0.303942583166923	0.370742226677388	0.994573260049688	-0.012796376165608	-0.440995585937314	1.10765297626502	1.10765297626502	4.41	1.48387468945875	0.028	-3.57555076880693	9	9
1099	0.0261210825651628	0.303942583166923	0.370742226677388	0.994573260049688	-0.174463269412797	-0.422020793100398	0.980493232046727	0.980493232046727	2.25	0.810930216216329	0.013997760358343	-4.26885793656824	9	9
1094	0.0478462666736016	0.303942583166923	-0.218154898665509	0.994573260049688	-0.181199389964763	0.621592812929997	2.12143037065171	2.12143037065171	2.16	0.770108221696074	0.006372809346787	-5.05571487886915	9	9
1080	0.0587088587278209	0.303942583166923	-0.265903314233852	0.994573260049688	-0.288977318796223	1.0142656091384	1.08216635404085	1.08216635404085	0.72	-0.328504066972036	0.001773442695633	-6.33483259572856	9	9
1093	0.0478462666736016	0.303942583166923	-0.265903314233852	0.994573260049688	-0.262032836588358	1.41431749145005	1.74617165135905	1.74617165135905	1.08	0.076961041136128	0.002277039848197	-6.08487899174741	9	9
1079	0.0641401547549305	0.303942583166923	-0.265903314233852	0.994573260049688	-0.336130162659986	0.497202504332435	-0.0303147608519024	-0.0303147608519024	0.09	-2.40794560865187	0.00028328611898	-8.16905314992734	9	9
1077	0.0152584905109435	0.276267178790538	-0.504645392075568	0.994573260049688	-0.194671631068696	1.26831700212156	1.494127554868	1.494127554868	1.98	0.683096844706444	0.004406168636091	-5.42474975714229	9	9
1175	-0.229149830708992	0.110214752532229	-0.106741929006042	0.994573260049688	-0.134046546101	0.141425138640255	-0.168224797273525	-0.168224797273525	2.79	1.02604159583327	0.010858143607706	-4.52283991760496	11	11
1176	-0.26173760687165	0.110214752532229	-0.218154898665509	0.994573260049688	-0.322657921556054	0.567830899892067	-0.378144512569346	-0.378144512569346	0.27	-1.30933331998376	0.000818777292576	-7.10769843712591	11	11
1177	-0.229149830708992	0.110214752532229	-0.345484006847757	0.994573260049688	-0.160991028308865	0.796055491513866	0.408678562275023	0.408678562275023	2.43	0.887891257352457	0.006590187942397	-5.02217341154254	11	11
1074	-0.234581126736102	0.110214752532229	-0.345484006847757	0.994573260049688	-0.336130162659986	2.46320187326848	-0.809797338278631	-0.809797338278631	0.09	-2.40794560865187	0.000137741046832	-8.89013510781884	11	11
1216	-0.136817798248127	0.137890156908614	-0.265903314233852	0.994573260049688	-0.309185680452121	0.601563864935474	0.380104551933069	0.380104551933069	0.45	-0.798507696217772	0.001341201716738	-6.61418926337138	11	11
1210	-0.245443718790321	0.137890156908614	-0.265903314233852	0.994573260049688	-0.322657921556054	0.52250222811499	-1.22024041693883	-1.22024041693883	0.27	-1.30933331998376	0.000838457238681	-7.08394697540056	11	11
1232	-0.26716890289876	0.137890156908614	-0.345484006847757	0.994573260049688	-0.302449559900155	0.465577849604241	1.8050911252206	1.8050911252206	0.54	-0.616186139423817	0.001729106628242	-6.36015040371285	11	11
1221	-0.25630631084454	0.137890156908614	-0.377316283893319	0.994573260049688	-0.302449559900155	0.794474258777456	-1.05507415669935	-1.05507415669935	0.54	-0.616186139423817	0.001465559355154	-6.52551829699318	11	11
